CHR,BIN_START,BIN_END,midBP,n_all,n_PC1,r_PC1,n_PC2,r_PC2,n_PC3,r_PC3,r_PC1_scaled,r_PC2_scaled,r_PC3_scaled
chr7R,756000000,757000000,756500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr7R,758000000,759000000,758500000,1,0,0,0,0,0,0,0,0,0
chr7R,760000000,761000000,760500000,6,0,0,0,0,0,0,0,0,0
chr7R,761000000,762000000,761500000,11,0,0,0,0,0,0,0,0,0
chr7R,762000000,763000000,762500000,2,0,0,0,0,0,0,0,0,0
chr7R,763000000,764000000,763500000,3,0,0,0,0,0,0,0,0,0
chr7R,765000000,766000000,765500000,3,0,0,0,0,0,0,0,0,0
chr7R,766000000,767000000,766500000,2,0,0,0,0,0,0,0,0,0
chr7R,767000000,768000000,767500000,3,0,0,0,0,0,0,0,0,0
chr7R,770000000,771000000,770500000,5,0,0,0,0,0,0,0,0,0
chr7R,771000000,772000000,771500000,2,0,0,0,0,0,0,0,0,0
chr7R,775000000,776000000,775500000,1,0,0,0,0,0,0,0,0,0
chr7R,777000000,778000000,777500000,1,0,0,0,0,0,0,0,0,0
chr7R,782000000,783000000,782500000,1,0,0,0,0,0,0,0,0,0
chr7R,783000000,784000000,783500000,4,0,0,0,0,0,0,0,0,0
chr7R,787000000,788000000,787500000,9,0,0,0,0,0,0,0,0,0
chr7R,788000000,789000000,788500000,6,0,0,1,0.16666666666666666,0,0,0,0.01818181818181818,0
chr7R,789000000,790000000,789500000,6,0,0,0,0,0,0,0,0,0
chr7R,791000000,792000000,791500000,8,1,0.125,0,0,0,0,0.01818181818181818,0,0
chr7R,799000000,800000000,799500000,1,0,0,0,0,0,0,0,0,0
chr7R,801000000,802000000,801500000,4,0,0,0,0,0,0,0,0,0
chr7R,803000000,804000000,803500000,16,0,0,0,0,0,0,0,0,0
chr7R,804000000,805000000,804500000,6,2,0.3333333333333333,0,0,0,0,0.03636363636363636,0,0
chr7R,805000000,806000000,805500000,2,0,0,0,0,0,0,0,0,0
chr7R,811000000,812000000,811500000,4,0,0,0,0,0,0,0,0,0
chr7R,813000000,814000000,813500000,3,0,0,0,0,0,0,0,0,0
chr7R,814000000,815000000,814500000,15,0,0,0,0,0,0,0,0,0
chr7R,815000000,816000000,815500000,4,0,0,0,0,0,0,0,0,0
chr7R,816000000,817000000,816500000,1,0,0,0,0,0,0,0,0,0
chr7R,820000000,821000000,820500000,5,1,0.2,0,0,1,0.2,0.01818181818181818,0,0.01818181818181818
chr7R,822000000,823000000,822500000,1,0,0,0,0,0,0,0,0,0
chr7R,823000000,824000000,823500000,3,0,0,0,0,0,0,0,0,0
chr7R,825000000,826000000,825500000,5,0,0,0,0,0,0,0,0,0
chr7R,827000000,828000000,827500000,2,0,0,0,0,0,0,0,0,0
chr7R,829000000,830000000,829500000,1,0,0,0,0,0,0,0,0,0
chr7R,831000000,832000000,831500000,1,0,0,0,0,0,0,0,0,0
chr7R,834000000,835000000,834500000,28,1,0.03571428571428571,0,0,0,0,0.01818181818181818,0,0
chr7R,835000000,836000000,835500000,10,0,0,0,0,0,0,0,0,0
chr7R,836000000,837000000,836500000,8,0,0,0,0,0,0,0,0,0
chr7R,838000000,839000000,838500000,6,0,0,0,0,0,0,0,0,0
chr7R,839000000,840000000,839500000,11,0,0,0,0,0,0,0,0,0
chr7R,840000000,841000000,840500000,6,0,0,0,0,0,0,0,0,0
chr7R,841000000,842000000,841500000,3,0,0,0,0,0,0,0,0,0
chr7R,842000000,843000000,842500000,22,0,0,0,0,0,0,0,0,0
chr7R,843000000,844000000,843500000,6,0,0,0,0,0,0,0,0,0
chr7R,844000000,845000000,844500000,5,0,0,0,0,0,0,0,0,0
chr7R,845000000,846000000,845500000,17,0,0,0,0,0,0,0,0,0
chr7R,846000000,847000000,846500000,2,0,0,0,0,0,0,0,0,0
chr7R,849000000,850000000,849500000,2,0,0,0,0,0,0,0,0,0
chr7R,851000000,852000000,851500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr7R,852000000,853000000,852500000,12,0,0,0,0,0,0,0,0,0
chr7R,853000000,854000000,853500000,3,0,0,0,0,0,0,0,0,0
chr7R,854000000,855000000,854500000,22,0,0,0,0,1,0.045454545454545456,0,0,0.01818181818181818
chr7R,855000000,856000000,855500000,9,0,0,0,0,0,0,0,0,0
chr7R,856000000,857000000,856500000,4,0,0,0,0,0,0,0,0,0
chr7R,857000000,858000000,857500000,4,0,0,0,0,0,0,0,0,0
chr7R,858000000,859000000,858500000,9,0,0,0,0,0,0,0,0,0
chr7R,859000000,860000000,859500000,5,0,0,0,0,0,0,0,0,0
chr7R,863000000,864000000,863500000,18,0,0,0,0,0,0,0,0,0
chr7R,866000000,867000000,866500000,2,0,0,0,0,0,0,0,0,0
chr7R,873000000,874000000,873500000,16,0,0,0,0,0,0,0,0,0
chr7R,874000000,875000000,874500000,23,0,0,0,0,0,0,0,0,0
chr7R,875000000,876000000,875500000,6,0,0,0,0,0,0,0,0,0
chr7R,876000000,877000000,876500000,15,0,0,0,0,0,0,0,0,0
chr7R,877000000,878000000,877500000,10,0,0,0,0,0,0,0,0,0
chr7R,878000000,879000000,878500000,2,0,0,0,0,0,0,0,0,0
chr7R,879000000,880000000,879500000,7,0,0,0,0,0,0,0,0,0
chr7R,885000000,886000000,885500000,8,0,0,0,0,0,0,0,0,0
chr7R,886000000,887000000,886500000,10,0,0,0,0,0,0,0,0,0
chr7R,887000000,888000000,887500000,26,1,0.038461538461538464,0,0,0,0,0.01818181818181818,0,0
chr7R,888000000,889000000,888500000,9,2,0.2222222222222222,0,0,0,0,0.03636363636363636,0,0
chr7R,889000000,890000000,889500000,1,0,0,0,0,0,0,0,0,0
chr7R,892000000,893000000,892500000,10,0,0,0,0,0,0,0,0,0
chr7R,893000000,894000000,893500000,6,0,0,0,0,0,0,0,0,0
chr7R,899000000,900000000,899500000,1,0,0,0,0,0,0,0,0,0
chrB,301000000,302000000,301500000,10,0,0,0,0,0,0,0,0,0
chrUn,0,1000000,500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chrUn,1000000,2000000,1500000,7,0,0,0,0,0,0,0,0,0
chrUn,2000000,3000000,2500000,8,0,0,0,0,0,0,0,0,0
chrUn,3000000,4000000,3500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chrUn,4000000,5000000,4500000,7,0,0,0,0,0,0,0,0,0
chrUn,6000000,7000000,6500000,10,2,0.2,1,0.1,0,0,0.03636363636363636,0.01818181818181818,0
chrUn,7000000,8000000,7500000,11,0,0,0,0,0,0,0,0,0
chrUn,8000000,9000000,8500000,3,0,0,0,0,0,0,0,0,0
chrUn,9000000,10000000,9500000,8,0,0,0,0,0,0,0,0,0
chrUn,10000000,11000000,10500000,4,0,0,0,0,0,0,0,0,0
chrUn,12000000,13000000,12500000,3,0,0,0,0,0,0,0,0,0
chrUn,13000000,14000000,13500000,11,0,0,0,0,0,0,0,0,0
chrUn,14000000,15000000,14500000,1,0,0,0,0,0,0,0,0,0
chrUn,15000000,16000000,15500000,7,0,0,0,0,0,0,0,0,0
chrUn,18000000,19000000,18500000,3,0,0,0,0,0,0,0,0,0
chrUn,19000000,20000000,19500000,10,0,0,0,0,0,0,0,0,0
chrUn,24000000,25000000,24500000,4,0,0,0,0,0,0,0,0,0
chrUn,37000000,38000000,37500000,6,0,0,0,0,0,0,0,0,0
chrUn,52000000,53000000,52500000,4,0,0,0,0,0,0,0,0,0
chrUn,55000000,56000000,55500000,8,0,0,0,0,0,0,0,0,0
chrUn,59000000,60000000,59500000,3,0,0,0,0,0,0,0,0,0
chrUn,60000000,61000000,60500000,4,0,0,0,0,0,0,0,0,0
chrUn,63000000,64000000,63500000,13,0,0,0,0,0,0,0,0,0
chrUn,64000000,65000000,64500000,1,0,0,0,0,0,0,0,0,0
chrUn,66000000,67000000,66500000,5,0,0,0,0,0,0,0,0,0
chrUn,67000000,68000000,67500000,8,0,0,0,0,0,0,0,0,0
chrUn,68000000,69000000,68500000,33,0,0,0,0,0,0,0,0,0
chrUn,70000000,71000000,70500000,6,0,0,0,0,0,0,0,0,0
chrUn,71000000,72000000,71500000,2,0,0,0,0,0,0,0,0,0
chrUn,73000000,74000000,73500000,1,0,0,0,0,0,0,0,0,0
chrUn,75000000,76000000,75500000,5,0,0,0,0,0,0,0,0,0
chrUn,77000000,78000000,77500000,5,0,0,0,0,0,0,0,0,0
chrUn,78000000,79000000,78500000,16,0,0,0,0,0,0,0,0,0
chrUn,80000000,81000000,80500000,1,0,0,0,0,0,0,0,0,0
chrUn,104000000,105000000,104500000,7,0,0,0,0,0,0,0,0,0
chrUn,126000000,127000000,126500000,1,0,0,0,0,0,0,0,0,0
chrUn,166000000,167000000,166500000,8,0,0,0,0,0,0,0,0,0
chrUn,190000000,191000000,190500000,3,0,0,0,0,0,0,0,0,0
chrUn,252000000,253000000,252500000,2,0,0,0,0,0,0,0,0,0
chrUn,261000000,262000000,261500000,1,0,0,0,0,0,0,0,0,0
chrUn,269000000,270000000,269500000,2,0,0,0,0,0,0,0,0,0
chrUn,299000000,300000000,299500000,5,0,0,0,0,0,0,0,0,0
chrUn,319000000,320000000,319500000,1,0,0,0,0,0,0,0,0,0
chrUn,322000000,323000000,322500000,3,0,0,0,0,0,0,0,0,0
chrUn,328000000,329000000,328500000,1,0,0,0,0,0,0,0,0,0
chrUn,347000000,348000000,347500000,3,0,0,0,0,0,0,0,0,0
chrUn,357000000,358000000,357500000,4,0,0,0,0,0,0,0,0,0
chrUn,365000000,366000000,365500000,2,0,0,0,0,0,0,0,0,0
chrUn,370000000,371000000,370500000,1,0,0,0,0,0,0,0,0,0
chrUn,372000000,373000000,372500000,12,0,0,0,0,0,0,0,0,0
chrUn,379000000,380000000,379500000,8,0,0,0,0,0,0,0,0,0
chrUn,390000000,391000000,390500000,5,0,0,0,0,0,0,0,0,0
chrUn,394000000,395000000,394500000,2,0,0,1,0.5,0,0,0,0.01818181818181818,0
chrUn,396000000,397000000,396500000,2,0,0,0,0,0,0,0,0,0
chrUn,406000000,407000000,406500000,1,0,0,0,0,0,0,0,0,0
chrUn,407000000,408000000,407500000,4,0,0,0,0,0,0,0,0,0
chrUn,410000000,411000000,410500000,9,0,0,0,0,0,0,0,0,0
chrUn,415000000,416000000,415500000,8,0,0,0,0,0,0,0,0,0
chrUn,421000000,422000000,421500000,3,0,0,0,0,0,0,0,0,0
chrUn,463000000,464000000,463500000,4,0,0,0,0,0,0,0,0,0
chrUn,482000000,483000000,482500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chrUn,491000000,492000000,491500000,5,0,0,0,0,0,0,0,0,0
